date,day_of_week,day_of_week_code,is_weekend,month,season_code,booking_total,booking_available,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sun,mon,tue,wed,thu,fri,sat,is_holiday,holiday_5,holiday_weekend,holiday_friendly,holiday_code,holiday_type,websession,websession30,websession45,websession60,seosearch,seosearch30,seosearch45,seasearch60,webhit,webhit30,webhit45,webhit60,webpv,webpv30,webpv45,webpv60,adclick,adclick30,adclick45,adclick60,adview,adview30,adview45,adview60,adconv,adconv30,adconv45,adconv60,priceact
5/12/2018,Saturday,2,0,5,2,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,362,13058,18944,25306,85,3144,4584,6144,1851,72213,103854,138619,1775,68426,98461,131470,12,340,406,449,267,5808,7264,7988,0,22,25,26,200.91
12/13/2016,Tuesday,4,0,12,1,59,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,162,261,337,37,7634,9999,15140,0,2,2,3,201.03
1/20/2018,Saturday,1,0,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,605,24450,40866,57169,164,6446,11156,15575,3069,126603,204492,282935,2917,119353,193038,266841,4,71,133,211,33,775,1475,2228,0,0,6,13,201.22
6/15/2018,Friday,1,0,6,3,85,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,391,14804,21726,28138,98,3483,5195,6724,1625,78938,116778,152106,1544,74978,110594,144169,0,254,390,584,6,4176,8052,11809,0,14,18,28,201.7
7/21/2018,Saturday,2,0,7,3,89,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,527,18513,26272,33689,139,4533,6344,8091,2403,99243,140948,179364,2291,94661,134322,170918,0,127,234,317,4,2645,4781,6247,0,2,6,10,202.06
8/13/2016,Saturday,1,0,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,630,903,1188,131,18826,25785,33370,1,10,15,24,202.14
9/15/2017,Friday,7,1,9,4,87,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,403,11877,17354,22952,172,5205,7530,9874,1047,32998,49015,65808,889,27537,40886,54895,6,111,187,238,76,1193,1917,2431,0,1,1,3,202.23
8/25/2017,Friday,7,1,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,369,11134,16583,21563,151,4753,6996,9077,1068,32323,49162,63697,871,26950,40966,53131,14,111,157,244,89,1110,1667,2383,0,2,3,6,202.24
11/3/2018,Saturday,2,0,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,860,25102,37645,48886,233,6409,9571,12181,4661,133371,197835,254983,4414,126617,187768,241999,0,615,1275,1619,1,15953,26110,42007,0,9,10,12,202.51
12/11/2018,Tuesday,5,0,12,1,61,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1189,28651,42173,54355,292,7484,10917,13985,5251,138011,208073,273082,4958,130635,197185,258845,59,829,981,1348,1324,23493,27452,38571,0,5,6,7,202.69
7/13/2018,Friday,1,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,557,17646,25325,32403,130,4271,5994,7744,2962,94167,135409,173100,2847,89708,128965,164674,9,190,267,397,184,3843,5203,6986,0,7,10,19,202.8
11/28/2016,Monday,3,0,11,4,29,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,253,358,450,7506,10470,12261,0,1,2,4,202.83
10/27/2017,Friday,7,1,10,4,77,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,619,22744,29436,35444,159,6359,9509,12208,3294,118038,136263,152565,3120,111581,126684,140292,10,102,154,188,74,971,1462,1925,0,6,7,8,202.95
8/29/2015,Saturday,7,1,8,3,87,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,683,1047,1313,138,7813,12340,17392,0,5,8,11,202.99
9/1/2017,Friday,7,1,9,4,75,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,361,11144,16718,21892,175,4748,7101,9249,1048,32008,48647,64264,869,26724,40632,53633,0,126,161,207,8,1234,1671,2229,0,2,2,3,203.03
11/2/2018,Friday,1,0,11,4,86,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,825,25005,37539,48813,197,6379,9516,12110,4432,132733,197170,254792,4217,126025,187132,241859,81,659,1424,1619,3676,16827,28074,42037,1,9,10,12,203.06
7/15/2016,Friday,7,1,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,446,688,887,109,12172,20330,26817,1,10,13,19,203.07
2/12/2016,Friday,6,1,2,1,69,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,355,618,991,80,2605,4165,6119,0,8,20,34,203.17
5/23/2015,Saturday,7,1,5,2,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,400,619,843,344,9797,13641,17780,0,4,7,8,203.82
12/7/2017,Thursday,6,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1185,31665,43893,56053,361,8562,11723,15000,5654,159147,226930,292047,5334,150312,214739,276550,7,142,185,242,93,1745,2503,3169,0,5,5,6,203.87
7/7/2018,Saturday,2,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,535,17037,24465,31460,132,4032,5765,7502,2693,90954,130038,167702,2566,86592,123838,159313,14,195,305,425,101,3592,5252,6935,0,8,15,23,204.08
7/28/2017,Friday,7,1,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,364,10511,15316,19832,162,4379,6342,8192,1016,31714,46184,60320,868,26463,38454,50340,8,153,204,315,86,1440,2236,3325,1,5,5,7,204.3
12/12/2015,Saturday,7,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,836,1157,1549,146,5973,10208,14208,0,27,34,40,204.89
2/10/2018,Saturday,2,0,2,1,91,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,443,17940,30398,46190,110,4374,7568,12185,2165,94112,159928,235596,2052,88518,150452,221899,5,64,106,129,51,625,1001,1308,1,4,9,9,205.22
2/3/2018,Saturday,1,0,2,1,91,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,438,20481,34177,50695,111,4992,8849,13568,2211,107359,176655,255399,2060,100941,166246,240712,2,74,97,139,21,734,1042,1497,0,6,6,6,205.71
7/21/2017,Friday,7,1,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,342,10165,14915,19030,149,4199,6147,7873,1109,30623,45020,58104,921,25443,37431,48433,0,115,221,307,6,1469,2559,3336,0,2,4,6,205.87
8/4/2018,Saturday,2,0,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,615,19331,28619,36248,138,4829,7005,8813,3293,103194,152389,193905,3136,98501,145393,184885,12,207,265,339,240,3228,4522,6090,0,6,7,9,206.01
7/22/2017,Saturday,1,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,308,10124,14897,19031,135,4196,6147,7875,1041,30603,45176,58195,914,25464,37621,48551,0,113,211,303,5,1434,2489,3350,0,2,4,6,206.15
2/13/2016,Saturday,7,1,2,1,88,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,361,599,1003,59,2608,4058,6176,0,6,17,34,206.33
6/17/2017,Saturday,1,0,6,3,88,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,294,8633,12493,16391,120,3600,5130,6617,823,26369,38812,52007,662,22125,32737,44075,11,120,167,209,72,1218,1712,2166,0,2,3,3,206.7
7/27/2018,Friday,1,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,605,18951,27312,34951,138,4649,6692,8423,2982,100910,145337,186464,2863,96359,138564,177749,12,145,238,342,169,2765,4605,6607,0,4,7,11,206.88
6/22/2018,Friday,1,0,6,3,89,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,532,15212,22207,29170,132,3565,5302,6986,2708,80537,118201,157263,2586,76668,112143,149110,10,230,376,522,107,3343,6283,10189,0,15,21,26,206.9
7/8/2017,Saturday,1,0,7,3,89,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,281,9604,13774,17707,135,3915,5638,7283,782,28894,42094,53919,660,24099,35204,45164,3,197,232,284,51,2023,2446,2958,0,3,4,5,207.04
12/8/2016,Thursday,6,1,12,1,49,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,262,317,2,9320,10194,16713,0,0,1,1,207.05
8/3/2018,Friday,1,0,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,571,19438,28578,36126,131,4880,7020,8791,2870,103826,152242,193143,2748,99094,145266,184145,16,194,260,345,225,2987,4418,6127,0,6,7,10,207.24
9/4/2016,Sunday,2,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,503,788,1089,141,15820,25063,34465,0,7,11,16,207.27
4/11/2015,Saturday,7,1,4,2,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,397,499,613,201,7175,9857,14198,0,1,1,1,207.41
1/17/2015,Saturday,7,1,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,269,480,614,204,6818,10859,13837,0,4,5,6,207.85
12/17/2015,Thursday,5,0,12,1,60,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,780,1155,1490,121,5476,9799,13063,0,22,32,38,207.91
11/26/2015,Thursday,5,0,11,4,53,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,Thanksgiving,thx,Federal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,663,1059,1386,141,7020,11135,16254,0,16,23,29,207.94
9/22/2018,Saturday,2,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,797,22126,31566,41518,203,5166,7321,9793,4054,115709,164125,216492,3862,109610,155717,205630,38,483,719,952,3456,71180,121320,169843,0,6,8,9,208.16
7/6/2018,Friday,1,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,593,17009,24426,31440,144,4011,5758,7494,3038,91221,129637,167843,2888,86851,123447,159387,13,190,309,421,306,3602,5367,7086,1,8,16,25,208.2
1/5/2019,Saturday,2,0,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,858,30495,45132,58268,180,7826,11711,15037,4216,147129,217988,283493,3965,138294,205313,267464,0,665,1081,1580,1,17087,29651,44806,0,6,8,11,208.4
11/29/2015,Sunday,1,0,11,4,30,60,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,681,1052,1383,156,7067,10712,16179,0,14,23,29,208.55
6/24/2017,Saturday,1,0,6,3,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,291,8909,12894,16676,115,3649,5327,6768,803,27584,39556,52301,662,23031,33140,44109,10,160,204,241,65,1506,1959,2429,0,3,4,4,208.65
11/17/2018,Saturday,2,0,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,717,25810,38933,51467,183,6546,9916,13053,3665,133450,203103,267540,3499,126654,192819,253926,14,672,995,1331,161,21670,32107,38497,0,3,6,12,208.86
2/1/2018,Thursday,6,1,2,1,25,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,572,21136,35788,52312,128,5163,9351,14055,3344,111432,183641,263442,3129,104822,172903,248223,4,77,103,150,40,745,1112,1607,0,6,6,7,209.1
2/4/2015,Wednesday,4,0,2,1,9,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,260,386,623,170,7655,11044,15086,0,6,10,11,209.16
8/25/2018,Saturday,2,0,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,620,19323,28988,38358,135,4561,7005,9235,3037,100250,151647,202139,2890,95451,144555,192716,33,543,664,779,6115,47715,49456,51039,1,13,18,22,209.5
9/8/2018,Saturday,2,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,635,20252,30159,39765,143,4666,7091,9512,3135,106224,158109,209655,2975,100881,150298,199553,1,406,814,929,1,85579,126121,127332,0,3,8,15,210.03
6/29/2018,Friday,1,0,6,3,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,618,16447,23540,30543,147,3823,5572,7309,2993,87183,125027,163562,2862,82959,118859,155132,0,202,302,457,3,3228,4696,7894,0,12,19,25,210.16
7/29/2017,Saturday,1,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,326,10513,15313,19873,128,4375,6349,8194,878,31643,46070,60134,730,26403,38347,50160,10,151,204,308,65,1402,2165,3253,0,5,5,7,210.65
9/22/2017,Friday,7,1,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,421,12315,17930,23469,187,5529,7954,10289,1084,33623,49580,66067,916,28047,41420,55118,1,115,168,237,43,1223,1818,2473,0,1,2,2,211.06
9/5/2015,Saturday,7,1,9,4,88,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,652,1060,1327,241,7491,11562,16641,0,10,12,16,211.08
1/1/2018,Monday,3,0,1,1,42,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,New Year's Day,nyd,Federal,754,31772,47181,62014,193,9067,13165,17075,4371,153949,230299,309983,4129,145209,217325,292964,1,164,238,312,3,1452,2245,3104,0,12,17,19,211.18
6/30/2018,Saturday,2,0,6,3,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,541,16399,23675,30597,118,3802,5589,7301,2662,86793,125628,163468,2539,82587,119440,155056,8,199,322,461,109,3304,4998,7715,0,12,20,26,211.46
2/16/2018,Friday,1,0,2,1,84,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,636,17070,28699,43351,165,4228,7093,11281,3031,89197,150579,222788,2858,83874,141723,209804,2,57,95,134,29,556,956,1301,0,5,8,11,211.49
5/27/2018,Sunday,3,0,5,2,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,452,14112,20124,26010,109,3477,4892,6332,2402,76893,109765,141406,2296,72663,103848,133883,8,330,476,542,241,7633,9684,11140,0,14,26,29,211.52
10/28/2017,Saturday,1,0,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,599,22954,29546,35654,140,6319,9417,12188,3011,119990,137871,154481,2888,113590,128420,142277,11,112,156,196,73,1011,1491,1915,0,6,7,8,211.65
12/11/2016,Sunday,2,0,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,175,262,340,70,9359,9983,15534,0,1,2,2,211.91
5/26/2018,Saturday,2,0,5,2,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,415,14106,20058,25978,102,3474,4886,6319,1989,76690,109589,141345,1878,72462,103661,133829,7,336,470,539,225,7598,9538,11001,0,15,26,29,212.35
9/26/2015,Saturday,7,1,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,662,978,1362,164,7405,11418,15390,1,20,24,25,212.67
6/9/2018,Saturday,2,0,6,3,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,440,14327,21467,27409,96,3406,5157,6565,2603,76226,116120,148797,2496,72313,110063,141044,15,274,457,617,245,6234,9810,12417,2,13,22,33,212.87
12/9/2015,Wednesday,4,0,12,1,60,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,807,1127,1522,96,6381,10389,14787,1,24,31,37,213.24
10/26/2018,Friday,1,0,10,4,78,12,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,685,25575,37289,48387,170,6529,9381,11890,3611,134752,194896,253701,3427,127976,184977,240655,0,952,1296,1517,0,15677,31572,61591,0,7,9,18,213.83
9/2/2017,Saturday,1,0,9,4,91,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,342,11140,16667,21920,128,4728,7075,9281,923,31809,48365,64313,761,26558,40390,53645,10,137,174,215,66,1262,1747,2272,0,2,2,3,214.18
9/14/2018,Friday,1,0,9,4,89,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,669,20857,30669,40678,168,4780,7106,9671,3125,107568,159665,212183,2984,102041,151647,201766,0,466,669,1026,0,83575,128091,155803,0,5,6,12,214.19
12/12/2018,Wednesday,6,1,12,1,59,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1121,28733,42456,54754,282,7505,10975,14090,5043,137807,208391,274463,4747,130388,197412,260116,58,873,1024,1332,1939,25340,29242,38570,0,5,6,7,215.16
8/18/2018,Saturday,2,0,8,3,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,581,19481,28924,38064,136,4755,7130,9270,2483,101748,152980,201396,2378,96990,145896,192068,0,218,337,412,2,2714,4401,5701,0,13,16,19,215.39
6/16/2018,Saturday,2,0,6,3,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,412,14767,21614,28145,110,3475,5183,6724,1843,78299,115749,151331,1745,74387,109594,143414,16,264,401,588,189,4081,7968,11584,1,15,19,29,215.52
11/27/2016,Sunday,2,0,11,4,27,63,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171,252,369,1190,7340,9991,12140,0,1,2,4,215.66
8/4/2017,Friday,7,1,8,3,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,367,10819,15642,20423,155,4590,6535,8490,1094,32638,47050,61587,922,27205,39196,51326,1,138,209,261,14,1333,2076,2859,0,3,5,5,215.78
2/18/2018,Sunday,3,0,2,1,87,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,540,16970,28269,41965,122,4177,6948,10805,2727,87920,147619,216915,2575,82668,138952,204257,1,57,89,131,8,536,889,1270,0,7,8,13,215.93
1/2/2015,Friday,6,1,1,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,494,699,176,7174,10152,14723,0,4,5,8,216.67
9/16/2017,Saturday,1,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,377,11872,17356,22930,174,5223,7539,9892,973,32738,48824,65463,825,27346,40742,54650,1,112,176,238,7,1191,1831,2425,0,1,1,3,217.21
1/17/2016,Sunday,1,0,1,1,82,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,603,1033,1378,95,3491,5997,8917,0,28,43,50,217.57
12/12/2016,Monday,3,0,12,1,59,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,169,257,340,55,8132,9971,15472,1,2,2,3,217.6
9/3/2017,Sunday,2,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,354,11127,16637,21946,153,4726,7079,9316,867,31582,48185,64220,736,26372,40264,53577,5,137,175,218,71,1282,1751,2323,0,2,2,3,217.67
9/7/2018,Friday,1,0,9,4,85,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,764,20228,30180,39728,164,4648,7120,9513,3749,106128,158495,209425,3572,100776,150689,199296,32,469,827,960,5298,98663,126369,127655,0,3,9,18,217.68
12/18/2018,Tuesday,5,0,12,1,79,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1051,30250,44252,56313,240,7872,11420,14488,4902,144305,214937,279247,4599,136225,203260,264280,0,972,1203,1343,0,28006,34730,38612,0,7,7,8,217.69
12/3/2015,Thursday,5,0,12,1,45,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,727,1057,1406,350,7111,10366,15500,0,16,22,31,217.85
12/7/2015,Monday,2,0,12,1,49,41,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,813,1128,1508,182,6868,10558,15167,3,20,26,32,217.92
10/27/2018,Saturday,2,0,10,4,88,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,705,25411,37285,48357,168,6482,9377,11876,3613,133794,194924,253352,3397,126993,184955,240299,0,846,1327,1517,1,14950,32701,57877,0,8,10,19,217.93
12/1/2016,Thursday,6,1,12,1,42,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180,248,337,961,6118,12177,13991,0,1,1,3,217.97
12/2/2015,Wednesday,4,0,12,1,59,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,717,1050,1408,300,7108,10419,15438,0,17,22,31,218.17
10/20/2017,Friday,7,1,10,4,81,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,677,20248,26791,32601,185,6336,9358,11820,3373,95489,113207,129427,3216,89171,103899,117461,3,97,136,177,57,922,1373,1853,0,3,4,5,218.29
9/3/2016,Saturday,1,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,513,791,1093,86,16399,25731,35023,1,7,11,16,218.48
10/21/2017,Saturday,1,0,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,726,20527,27178,32848,184,6303,9387,11815,3721,97942,115902,131657,3559,91662,106654,119760,3,94,138,175,54,932,1387,1827,1,3,5,6,218.59
12/16/2016,Friday,7,1,12,1,88,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,230,331,1,5424,9787,10661,0,2,2,3,218.72
12/16/2015,Wednesday,4,0,12,1,49,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,781,1144,1498,127,5509,9879,13343,1,26,32,39,218.74
9/23/2017,Saturday,1,0,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,358,12282,17885,23449,159,5519,7937,10294,943,33476,49169,65906,764,27900,41048,54957,8,112,169,244,44,1184,1784,2509,0,1,2,2,218.9
9/25/2015,Friday,6,1,9,4,88,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,652,973,1368,217,7382,11486,15545,0,19,23,24,218.97
9/15/2018,Saturday,2,0,9,4,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,637,20901,30519,40612,150,4797,7059,9642,3226,107757,158211,211773,3047,102174,150213,201303,28,465,695,1071,6002,85771,131731,166035,1,6,7,12,219.61
